,type_of_day,cost_2pax_2night,cost_2pax_1night,room_type,bedrooms,person_capacity,host_is_superhost,cleanliness_rating,guest_satisfaction_overall,longitude,latitude,distance_km
1842,weekend,683.8941187435921,341.94705937179606,Entire home/apt,3,6.0,False,9.0,95.0,2.35166,48.871590000000005,1.671968750265575
1843,weekend,285.9073539006431,142.95367695032155,Entire home/apt,1,2.0,False,10.0,100.0,2.36483,48.8827,3.0372639923971225
1844,weekend,231.61524839220803,115.80762419610402,Entire home/apt,1,2.0,False,10.0,95.0,2.3517900000000003,48.88158,2.7815133768706035
1845,weekend,184.08052940628204,92.04026470314102,Private room,0,2.0,False,8.0,85.0,2.346,48.881,2.760821140959976
1846,weekend,417.0938577686644,208.5469288843322,Entire home/apt,1,3.0,False,9.0,94.0,2.36411,48.87286,1.9937906244839496
1847,weekend,328.5487929909591,164.27439649547955,Private room,1,2.0,True,10.0,100.0,2.34955,48.88138,2.7683248570327805
1848,weekend,203.1876223319974,101.5938111659987,Private room,1,2.0,True,10.0,96.0,2.33839,48.88082,2.8943862377588263
1849,weekend,260.74191443750584,130.37095721875292,Entire home/apt,2,3.0,False,8.0,88.0,2.32961,48.88579,3.665015184999328
1850,weekend,538.726815173828,269.363407586914,Entire home/apt,1,4.0,False,9.0,94.0,2.3722,48.87158,2.195741931635594
1851,weekend,181.9834094510206,90.9917047255103,Entire home/apt,0,2.0,False,9.0,93.0,2.37365,48.87071,2.196009671433059
1852,weekend,301.2862335725604,150.6431167862802,Entire home/apt,1,2.0,False,10.0,96.0,2.33382,48.87857,2.8123792379141186
1853,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,False,9.0,83.0,2.358,48.87474,2.0566379577700964
1854,weekend,602.5724671451208,301.2862335725604,Entire home/apt,0,4.0,False,10.0,93.0,2.355,48.868,1.2816635909481844
1855,weekend,243.0329014819648,121.5164507409824,Private room,1,2.0,False,9.0,100.0,2.3666,48.87763,2.552435607465773
1856,weekend,218.79951533227705,109.39975766613853,Entire home/apt,0,4.0,False,10.0,96.0,2.31604,48.88328,4.00807176727173
1857,weekend,295.2278870351384,147.6139435175692,Entire home/apt,1,2.0,True,10.0,96.0,2.3398,48.87898,2.666336109616556
1858,weekend,347.65588591667444,173.82794295833722,Entire home/apt,1,2.0,False,10.0,98.0,2.34424,48.8729,1.9198698921246424
1859,weekend,1240.0969335445989,620.0484667722994,Entire home/apt,3,4.0,False,9.0,95.0,2.36462,48.86801,1.5416647971075503
1860,weekend,215.0713020784789,107.53565103923945,Entire home/apt,0,2.0,False,8.0,82.0,2.34,48.883,3.0835657112991086
1861,weekend,253.518501258272,126.759250629136,Entire home/apt,1,3.0,False,9.0,93.0,2.3184400000000003,48.88043,3.656096777957644
1862,weekend,380.0447385590456,190.0223692795228,Entire home/apt,1,2.0,False,8.0,92.0,2.34661,48.8759,2.195792813477109
1863,weekend,498.4155093671358,249.2077546835679,Entire home/apt,2,4.0,False,9.0,90.0,2.3756,48.87275,2.4588684937851366
1864,weekend,614.2231335632398,307.1115667816199,Entire home/apt,1,4.0,False,8.0,72.0,2.34849,48.87658,2.2465910503927145
1865,weekend,254.6835679000839,127.34178395004194,Private room,1,2.0,False,10.0,96.0,2.33901,48.8754,2.323375299694465
1866,weekend,212.04212880976792,106.02106440488396,Entire home/apt,1,2.0,False,9.0,94.0,2.36688,48.88181,2.9914876677187934
1867,weekend,419.4239910522882,209.7119955261441,Entire home/apt,2,4.0,False,9.0,91.0,2.36706,48.88196,3.011718198261761
1868,weekend,146.5653835399385,73.28269176996925,Private room,1,4.0,False,9.0,90.0,2.35566,48.87532,2.095615482562668
1869,weekend,188.04175598844253,94.02087799422127,Entire home/apt,0,2.0,False,10.0,71.0,2.33779,48.87638,2.4605690468859565
1870,weekend,546.8822816665113,273.44114083325564,Entire home/apt,2,6.0,False,8.0,80.0,2.347,48.874,1.9832526357117533
1871,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,False,9.0,95.0,2.34261,48.87728,2.4196093223763486
1872,weekend,243.0329014819648,121.5164507409824,Private room,1,2.0,False,10.0,100.0,2.34732,48.87787,2.4013817160085056
1873,weekend,550.3774815919471,275.18874079597356,Entire home/apt,3,6.0,False,9.0,93.0,2.3488900000000004,48.88014,2.635765700353359
1874,weekend,368.6270854692888,184.3135427346444,Entire home/apt,1,2.0,True,10.0,98.0,2.345,48.88399999999999,3.1020879223156994
1875,weekend,544.5521483828875,272.27607419144374,Entire home/apt,1,4.0,False,9.0,92.0,2.34,48.883,3.0835604517743542
1876,weekend,243.2659148103272,121.6329574051636,Private room,1,2.0,False,9.0,96.0,2.36211,48.88351,3.0728748011827074
1877,weekend,289.8685804828036,144.9342902414018,Entire home/apt,2,3.0,False,9.0,98.0,2.35545,48.87379,1.9248701178262284
1878,weekend,542.4550284276261,271.22751421381304,Entire home/apt,2,6.0,True,10.0,98.0,2.37318,48.87008,2.12198616640102
1879,weekend,822.7700624475721,411.38503122378603,Entire home/apt,2,6.0,False,9.0,87.0,2.32991,48.86667,2.016645675093053
1880,weekend,336.23823282691774,168.11911641345887,Private room,1,2.0,False,10.0,96.0,2.32908,48.88078,3.2027240906580823
1881,weekend,347.65588591667444,173.82794295833722,Private room,2,4.0,False,10.0,100.0,2.34614,48.87839,2.473913257336102
1882,weekend,428.7445241867835,214.37226209339175,Entire home/apt,1,4.0,False,10.0,99.0,2.3367400000000003,48.88437,3.3061644496036418
1883,weekend,289.8685804828036,144.9342902414018,Private room,1,3.0,False,10.0,92.0,2.33633,48.88389,3.2672994451073483
1884,weekend,793.8764097306366,396.9382048653183,Entire home/apt,3,5.0,False,10.0,100.0,2.3396,48.88592,3.402524688735681
1885,weekend,741.681424177463,370.8407120887315,Entire home/apt,1,2.0,True,9.0,96.0,2.33292,48.8866,3.6414998528956457
1886,weekend,846.3044086121727,423.15220430608633,Entire home/apt,2,6.0,True,9.0,95.0,2.38176,48.85586,2.1297877134331427
1887,weekend,194.3331158542269,97.16655792711344,Private room,1,2.0,False,9.0,90.0,2.37465,48.86232,1.7293124914096771
1888,weekend,341.5975393792525,170.79876968962625,Entire home/apt,1,2.0,False,10.0,100.0,2.37507,48.85804,1.6457096025797826
1889,weekend,226.9549818249604,113.4774909124802,Entire home/apt,0,2.0,True,9.0,93.0,2.38809,48.85062,2.6757689125046578
1890,weekend,310.37375337869327,155.18687668934663,Private room,1,2.0,False,10.0,100.0,2.36108,48.83498,2.476419364821552
1891,weekend,266.5672476465654,133.2836238232827,Entire home/apt,0,4.0,False,9.0,92.0,2.38443,48.89137,4.5129552438129705
1892,weekend,140.50703700251654,70.25351850125827,Private room,1,2.0,False,9.0,92.0,2.37335,48.861540000000005,1.6092718572835365
1893,weekend,266.5672476465654,133.2836238232827,Entire home/apt,2,3.0,False,9.0,94.0,2.37023,48.86927,1.9075213064567884
1894,weekend,461.13337682915466,230.56668841457733,Entire home/apt,2,6.0,False,9.0,90.0,2.37411,48.8523,1.6374289149331147
1895,weekend,440.3951906049026,220.1975953024513,Private room,2,4.0,False,10.0,89.0,2.37049,48.86309,1.4899003344158894
1896,weekend,223.45978189952467,111.72989094976234,Entire home/apt,0,2.0,False,9.0,94.0,2.40083,48.84963,3.610752477762983
1897,weekend,310.60676670705567,155.30338335352783,Entire home/apt,1,2.0,True,10.0,99.0,2.38366,48.88913,4.271172513651995
1898,weekend,230.21716842203372,115.10858421101686,Private room,1,2.0,False,9.0,94.0,2.37004,48.8665,1.6817592722736483
1899,weekend,161.2452232267686,80.6226116133843,Private room,1,2.0,False,9.0,91.0,2.37964,48.86348,2.11706920911168
1900,weekend,475.34718985926,237.67359492963,Entire home/apt,2,4.0,False,9.0,96.0,2.38688,48.85391,2.5213107966254475
1901,weekend,260.97492776586824,130.48746388293412,Entire home/apt,1,4.0,False,10.0,97.0,2.41051,48.84863,4.328483221158759
1902,weekend,227.1879951533228,113.5939975766614,Entire home/apt,1,2.0,True,10.0,97.0,2.37434,48.85121,1.6923524931321714
1903,weekend,387.96719172336657,193.98359586168328,Private room,1,2.0,False,10.0,90.0,2.40536,48.83498,4.545403214813194
1904,weekend,259.57684779569394,129.78842389784697,Entire home/apt,1,4.0,True,9.0,100.0,2.39843,48.83483,4.132090463040054
1905,weekend,276.35380743778546,138.17690371889273,Private room,1,2.0,True,10.0,97.0,2.37281,48.85547,1.4768468774924166
1906,weekend,188.04175598844253,94.02087799422127,Private room,1,2.0,False,10.0,100.0,2.37875,48.89852,5.038499793234074
1907,weekend,915.5093671358002,457.7546835679001,Entire home/apt,2,4.0,False,10.0,95.0,2.37,48.854,1.2974688071772358
1908,weekend,289.8685804828036,144.9342902414018,Entire home/apt,1,2.0,True,9.0,94.0,2.37679,48.84903,1.952755262022553
1909,weekend,519.1536955913879,259.57684779569394,Entire home/apt,2,3.0,False,9.0,93.0,2.3766700000000003,48.86047,1.807692797758016
1910,weekend,285.208313915556,142.604156957778,Entire home/apt,1,4.0,False,9.0,90.0,2.37649,48.89173,4.279197449937815
1911,weekend,417.0938577686644,208.5469288843322,Entire home/apt,2,4.0,False,9.0,93.0,2.37773,48.86513,2.0650469497290755
1912,weekend,184.5465560630068,92.2732780315034,Private room,1,2.0,True,10.0,96.0,2.381,48.893,4.549298054171813
1913,weekend,156.35194333115854,78.17597166557927,Private room,1,2.0,False,9.0,87.0,2.37335,48.84858,1.7530264159744648
1914,weekend,219.96458197408893,109.98229098704446,Private room,1,2.0,False,10.0,95.0,2.39244,48.84951,3.0157589618914957
1915,weekend,324.35455308043623,162.17727654021812,Entire home/apt,1,2.0,False,9.0,95.0,2.36993,48.85568,1.2644064715871384
1916,weekend,244.89700810886384,122.44850405443192,Entire home/apt,1,5.0,False,8.0,85.0,2.38153,48.89433,4.698728579624691
1917,weekend,224.3918352129742,112.1959176064871,Entire home/apt,1,2.0,False,9.0,90.0,2.38882,48.83704,3.423042437166217
1918,weekend,136.0797837636313,68.03989188181565,Private room,1,2.0,False,10.0,96.0,2.36877,48.85792,1.1850445712192776
1919,weekend,307.1115667816199,153.55578339080995,Entire home/apt,1,2.0,False,10.0,100.0,2.37161,48.86872,1.933796413973737
1920,weekend,370.7242054245503,185.36210271227515,Entire home/apt,1,2.0,True,10.0,98.0,2.3757,48.84953,1.8567196438496336
1921,weekend,480.9395097399572,240.4697548699786,Entire home/apt,0,2.0,False,9.0,100.0,2.37661,48.85382,1.7770149024666737
1922,weekend,258.6447944822444,129.3223972411222,Private room,0,2.0,False,10.0,90.0,2.38294,48.86446,2.3821855010412167
1923,weekend,171.03178301798863,85.51589150899432,Entire home/apt,0,2.0,False,9.0,88.0,2.37648,48.85825,1.7510019571497428
1924,weekend,243.2659148103272,121.6329574051636,Entire home/apt,1,4.0,False,10.0,99.0,2.41188,48.84668,4.475251436645245
1925,weekend,950.2283530617952,475.1141765308976,Private room,1,2.0,False,10.0,100.0,2.40511,48.83851,4.3346493770100185
1926,weekend,556.2028148010066,278.1014074005033,Entire home/apt,2,6.0,False,10.0,94.0,2.37156,48.86443,1.6335362924308905
1927,weekend,197.8283157796626,98.9141578898313,Entire home/apt,1,4.0,False,9.0,85.0,2.377,48.849,1.9681011314889632
1928,weekend,494.6872961133377,247.34364805666885,Entire home/apt,1,2.0,True,10.0,98.0,2.38491,48.85246,2.403237758716989
1929,weekend,178.48820952558486,89.24410476279243,Private room,1,2.0,False,10.0,95.0,2.42117,48.844,5.210611493097343
1930,weekend,326.68468636406004,163.34234318203002,Entire home/apt,1,4.0,False,8.0,81.0,2.37541,48.86741,2.053364798247408
1931,weekend,382.3748718426694,191.1874359213347,Entire home/apt,1,3.0,False,10.0,93.0,2.38154,48.89227,4.495658183032161
1932,weekend,341.8305527076149,170.91527635380746,Entire home/apt,1,2.0,True,10.0,98.0,2.40221,48.84058,4.040810140594534
1933,weekend,272.39258085562494,136.19629042781247,Entire home/apt,1,4.0,True,10.0,99.0,2.41555,48.84666,4.737234112576114
1934,weekend,266.5672476465654,133.2836238232827,Entire home/apt,1,2.0,False,10.0,96.0,2.3855,48.86335,2.5180588480241144
1935,weekend,207.84788889924505,103.92394444962252,Entire home/apt,1,3.0,False,9.0,93.0,2.37914,48.87131,2.5364678760437407
1936,weekend,206.44980892907077,103.22490446453538,Private room,1,2.0,False,9.0,94.0,2.37045,48.85651,1.2986993507283693
1937,weekend,178.2551961972225,89.12759809861124,Private room,1,2.0,False,10.0,100.0,2.37474,48.86718,1.9985895327038337
1938,weekend,217.6344486904651,108.81722434523255,Entire home/apt,1,3.0,False,8.0,92.0,2.39125,48.84096,3.3151330634821528
1939,weekend,155.8859166744338,77.9429583372169,Private room,1,2.0,False,10.0,97.0,2.3924,48.8461,3.1331935380657905
1940,weekend,254.21754124335916,127.10877062167958,Entire home/apt,1,2.0,False,10.0,96.0,2.39653,48.85441,3.220795335282116
1941,weekend,278.2179140646845,139.10895703234226,Entire home/apt,1,4.0,False,9.0,95.0,2.3812900000000004,48.86313,2.2171750672987747
1942,weekend,267.4993009600149,133.74965048000746,Private room,1,2.0,False,10.0,97.0,2.35696,48.8321,2.737418909264794
1943,weekend,171.03178301798863,85.51589150899432,Entire home/apt,0,2.0,True,10.0,98.0,2.38208,48.89945,5.229936429179698
1944,weekend,394.02553826078855,197.01276913039428,Entire home/apt,2,4.0,False,9.0,95.0,2.35605,48.83644,2.250535877724785
1945,weekend,242.10084816851528,121.05042408425764,Entire home/apt,1,2.0,False,10.0,96.0,2.38596,48.89254,4.682292320254886
